id_snippet,modello,layer_analizzato,cosine_similarity,valore_assoluto_allineamento
788,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.12396240234375,0.12396240234375
792,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.02655029296875,0.02655029296875
794,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.052520751953125,0.052520751953125
796,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.023681640625,0.023681640625
797,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.044281005859375,0.044281005859375
803,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.09185791015625,0.09185791015625
804,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.04901123046875,0.04901123046875
805,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.07464599609375,0.07464599609375
806,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.0491943359375,0.0491943359375
807,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.04022216796875,0.04022216796875
808,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.064697265625,0.064697265625
810,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.078857421875,0.078857421875
813,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.055419921875,0.055419921875
814,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.005504608154296875,0.005504608154296875
816,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.07470703125,0.07470703125
820,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.060791015625,0.060791015625
824,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.1348876953125,0.1348876953125
826,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.0665283203125,0.0665283203125
827,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.04766845703125,0.04766845703125
828,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.018798828125,0.018798828125
829,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.10479736328125,0.10479736328125
832,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.01165771484375,0.01165771484375
833,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.0097808837890625,0.0097808837890625
835,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.10906982421875,0.10906982421875
840,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.0506591796875,0.0506591796875
842,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.04144287109375,0.04144287109375
844,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,-0.01349639892578125,0.01349639892578125
846,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.07293701171875,0.07293701171875
848,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,19,0.08697509765625,0.08697509765625
